[0.0, 0.09421348571777344]
[4.156854915618901, 1.7838001251220703]
[4.195415401458739, 1.7731761932373047]
[4.233331966400151, 1.786355972290039]
[4.2714125633239775, 1.7836761474609375]
[4.309680747985844, 1.793212890625]
[4.347691917419439, 1.8060111999511719]
[4.395527935028085, 1.812143325805664]
[4.424073886871341, 1.8216896057128906]
[4.45262260437012, 1.831045150756836]
[4.481466770172126, 1.828756332397461]
[4.529210472106939, 1.833810806274414]
[4.567185974121095, 1.8523597717285156]
[4.595930004119872, 1.8489265441894531]
[4.643513488769528, 1.8355751037597656]
[4.6722023963928265, 1.8493175506591797]
[4.71977720260621, 1.8776130676269531]
[4.748294734954847, 1.8822574615478516]
[4.805535125732419, 1.8756961822509766]
[4.843655872344968, 1.9062232971191406]
[4.881892108917242, 1.923828125]
[4.929403495788577, 1.910543441772461]
[4.977106094360359, 1.9147968292236328]
[5.014947891235352, 1.9176769256591797]
[5.0722477912902875, 1.9181060791015625]
[5.110278415679936, 1.9295501708984375]
[5.138763141632083, 1.9570732116699219]
[5.1768596649169965, 1.959543228149414]
[5.243652248382567, 1.9533824920654297]
[5.272206115722668, 1.9544506072998047]
[5.310249137878422, 1.9532012939453125]
[5.358085060119635, 1.9437599182128906]
[5.405796432495123, 1.9493865966796875]
[5.4629363059997615, 1.9487857818603516]
[5.5106728553772015, 1.9531440734863281]
[5.577298736572274, 1.959218978881836]
[5.624886894226073, 1.9688987731933594]
