[0.0, 0.16839981079101562]
[-0.010801601409916373, 0.16396522521972656]
[-0.001100921630857954, 0.1549530029296875]
[-0.0010833740234446054, 0.16391754150390625]
[-0.0012491226196331695, 0.16999244689941406]
[-0.010658073425290127, 0.16249656677246094]
[-0.0011362075805649852, 0.1625537872314453]
[-0.010673713684077768, 0.17217636108398438]
[-0.010421848297120562, 0.16305923461914062]
[-0.020106601715077943, 0.1574230194091797]
[-0.029466056823736153, 0.1662445068359375]
[-0.029606246948240766, 0.1654052734375]
[-0.039013576507564096, 0.1566028594970703]
[-0.04875297546387003, 0.1656627655029297]
[-0.05810680389404155, 0.1716327667236328]
[-0.06751413345337198, 0.1643848419189453]
[-0.0675780296325712, 0.16516685485839844]
[-0.0868520736694407, 0.17457008361816406]
[-0.08687877655030007, 0.16576766967773438]
[-0.07734260559082884, 0.15959739685058594]
[-0.07723560333252522, 0.16674041748046875]
[-0.0773589134216337, 0.16649246215820312]
[-0.07709264755249023, 0.15712738037109375]
[-0.07717294692993448, 0.16668319702148438]
[-0.0771569252014217, 0.17218589782714844]
[-0.06750812530517436, 0.1644134521484375]
[-0.04850397109985494, 0.1654529571533203]
[-0.04852666854858967, 0.1739978790283203]
[-0.048595809936522016, 0.16458511352539062]
[-0.04825363159179119, 0.15915870666503906]
[-0.03878135681152628, 0.16546249389648438]
[-0.048294353485111685, 0.16432762145996094]
[-0.03880767822266051, 0.1564788818359375]
[-0.029319381713861503, 0.16516685485839844]
[-0.038938999176032496, 0.1693439483642578]
[-0.03892946243286133, 0.16167640686035156]
[-0.03884239196777628, 0.1630878448486328]
[-0.038938617706307355, 0.17286300659179688]
[-0.03892869949341815, 0.1629924774169922]
[-0.039094829559331856, 0.15702247619628906]
[-0.03899173736572692, 0.16580581665039062]
[-0.03892145156860494, 0.16389846801757812]
[-0.048496818542488995, 0.15468597412109375]
[-0.039028835296626596, 0.16388893127441406]
[-0.04881095886229758, 0.16912460327148438]
[-0.03915367126464275, 0.16155242919921875]
[-0.029686927795410156, 0.16321182250976562]
[-0.048778915405272016, 0.17299652099609375]
[-0.03923912048340128, 0.16379356384277344]
[-0.039095020294190874, 0.15848159790039062]
[-0.03911628723144389, 0.16603469848632812]
[-0.039078712463378906, 0.16347885131835938]
[-0.03905763626099201, 0.1546001434326172]
[-0.029658794403076172, 0.16407012939453125]
[-0.029380893707269706, 0.16895294189453125]
[-0.02934494018555256, 0.1614665985107422]
[-0.029147338867183237, 0.16397476196289062]
[-0.03917541503906108, 0.1732635498046875]
[-0.04880256652831605, 0.16417503356933594]
[-0.05823087692260742, 0.1589679718017578]
[-0.06780986785888388, 0.1673603057861328]
[-0.08701562881469016, 0.1641845703125]
[-0.08711299896241087, 0.1552581787109375]
[-0.08727865219116637, 0.1648712158203125]
[-0.08722667694091513, 0.16948699951171875]
[-0.1062779426574707, 0.16210556030273438]
[-0.09691009521485228, 0.1640796661376953]
[-0.0970211982727065, 0.17327308654785156]
[-0.09693927764892152, 0.1640033721923828]
[-0.09699277877807333, 0.15946388244628906]
[-0.0970890045165973, 0.16707420349121094]
[-0.10661869049072692, 0.1636219024658203]
[-0.09696636199952025, 0.15554428100585938]
[-0.09686975479125692, 0.16498565673828125]
[-0.09674673080444052, 0.1690196990966797]
[-0.09673995971679972, 0.16180038452148438]
[-0.0873538970947223, 0.1648235321044922]
[-0.07783527374267862, 0.1734638214111328]
[-0.08716154098510032, 0.16397476196289062]
[-0.07747650146484375, 0.16180992126464844]
[-0.07749614715576314, 0.1699066162109375]
[-0.07750701904296164, 0.1654815673828125]
[-0.06785469055175497, 0.15562057495117188]
[-0.06773700714111186, 0.16458511352539062]
[-0.06780462265013654, 0.1689624786376953]
[-0.05792751312255717, 0.16089439392089844]
[-0.04852514266967489, 0.1648712158203125]
[-0.04839496612548544, 0.1733875274658203]
[-0.05792207717895792, 0.1646709442138672]
[-0.057884597778326, 0.16099929809570312]
[-0.05794334411620383, 0.16875267028808594]
[-0.06737213134765341, 0.1638317108154297]
[-0.06760253906250568, 0.1560497283935547]
[-0.07692470550536967, 0.1653289794921875]
[-0.08657827377319904, 0.16849517822265625]
[-0.09607133865355877, 0.1617145538330078]
[-0.09610204696654989, 0.16557693481445312]
[-0.1155342102050767, 0.1740264892578125]
[-0.12486715316772745, 0.16440391540527344]
[-0.12495136260986328, 0.1599884033203125]
[-0.14393234252928977, 0.1681041717529297]
[-0.14394273757933718, 0.16407012939453125]
[-0.14391756057739968, 0.15503883361816406]
[-0.13431034088134908, 0.16448974609375]
[-0.15351572036743022, 0.16739845275878906]
[-0.16306829452514648, 0.15938758850097656]
[-0.15337247848510316, 0.16401290893554688]
[-0.15351734161376385, 0.17154693603515625]
[-0.15354804992674786, 0.16219139099121094]
[-0.15350618362426616, 0.15852928161621094]
[-0.15345792770386169, 0.16945838928222656]
[-0.1631370544433608, 0.1643085479736328]
[-0.15344715118408914, 0.15600204467773438]
[-0.1630939483642564, 0.16534805297851562]
[-0.1537233352661147, 0.16857147216796875]
[-0.1630472183227596, 0.16176223754882812]
[-0.15344514846801616, 0.1668834686279297]
[-0.16328763961791992, 0.1745319366455078]
[-0.16318454742431499, 0.16660690307617188]
[-0.1441444396972642, 0.1636981964111328]
[-0.14417800903321165, 0.17078399658203125]
