[19.649238300323482, 3.6487483978271484]
[19.716139030456546, 3.646984100341797]
[19.80239639282226, 3.646574020385742]
[19.869597148895267, 3.6498451232910156]
[19.927629089355463, 3.6481094360351562]
[19.966763496398926, 3.647613525390625]
[20.015326595306398, 3.653287887573242]
[20.054181861877446, 3.6577892303466797]
[20.10338983535766, 3.656949996948242]
[20.161661720275873, 3.661661148071289]
[20.22005062103272, 3.668365478515625]
[20.307277011871335, 3.6687469482421875]
[20.38480234146118, 3.6701393127441406]
[20.490972232818606, 3.6742115020751953]
[20.57783899307251, 3.6727428436279297]
[20.68369064331055, 3.672037124633789]
[20.78006286621094, 3.675975799560547]
[20.885660648345947, 3.6775684356689453]
[20.97218627929687, 3.676176071166992]
[21.05838499069214, 3.678293228149414]
[21.163836574554445, 3.6808204650878906]
[21.230874156951906, 3.678455352783203]
[21.297952842712398, 3.6780548095703125]
[21.345582485198975, 3.6799049377441406]
[21.354872894287112, 3.6773204803466797]
[21.36414995193482, 3.6754608154296875]
[21.35436248779297, 3.6769866943359375]
[21.3352409362793, 3.6777782440185547]
[21.29679641723633, 3.6773109436035156]
[21.26786937713623, 3.6811447143554688]
[21.229292774200438, 3.683338165283203]
[21.219359207153317, 3.6823463439941406]
[21.22840509414673, 3.6829185485839844]
[21.227875995635983, 3.6868953704833984]
[21.255988883972172, 3.6864471435546875]
[21.274745559692384, 3.684835433959961]
[21.312306499481195, 3.6873912811279297]
[21.359691905975346, 3.6873912811279297]
[21.38803453445434, 3.6850643157958984]
[21.406507110595697, 3.6867332458496094]
[21.434101104736328, 3.689556121826172]
[21.453160667419432, 3.6876869201660156]
[21.452625846862794, 3.688201904296875]
[21.480424594879153, 3.6927318572998047]
[21.508652591705314, 3.691272735595703]
[21.5462043762207, 3.690195083618164]
[21.60287408828735, 3.6928272247314453]
[21.65007829666137, 3.6936569213867188]
[21.697843837738034, 3.691873550415039]
[21.764403533935543, 3.6945056915283203]
[21.79261035919189, 3.6969661712646484]
[21.849702930450448, 3.6950302124023438]
[21.878134918212893, 3.694915771484375]
[21.916083049774173, 3.697786331176758]
[21.954216957092285, 3.696126937866211]
[21.992417907714838, 3.6949539184570312]
[22.030422019958493, 3.69842529296875]
[22.058794498443604, 3.6995315551757812]
[22.125486278533934, 3.6974525451660156]
[22.163937854766843, 3.700437545776367]
[22.220934104919436, 3.703136444091797]
[22.25913581848144, 3.701152801513672]
[22.297339439392104, 3.7007808685302734]
[22.316217041015634, 3.7038803100585938]
[22.335379695892335, 3.7011146545410156]
[22.34493188858032, 3.699159622192383]
[22.34494371414184, 3.7005996704101562]
[22.34500551223755, 3.700265884399414]
[22.32618999481201, 3.6978721618652344]
[22.307020378112796, 3.700122833251953]
[22.25936851501465, 3.702239990234375]
[22.22109365463257, 3.7010669708251953]
[22.18313694000244, 3.702974319458008]
[22.164094543457026, 3.7073516845703125]
[22.145047378540042, 3.7071609497070312]
[22.164262199401847, 3.707866668701172]
[22.19281320571899, 3.7125301361083984]
[22.230859470367434, 3.71551513671875]
[22.30736722946167, 3.7117385864257812]
[22.39325675964355, 3.715505599975586]
[22.49816026687622, 3.7177276611328125]
[22.612804317474364, 3.715686798095703]
[22.736849308013916, 3.7160205841064453]
[22.83223295211792, 3.718080520629883]
[22.918381404876712, 3.715066909790039]
[23.004222774505607, 3.712930679321289]
[23.070969390869145, 3.7147045135498047]
[23.099468803405756, 3.7147045135498047]
[23.108981990814208, 3.712759017944336]
[23.108677005767824, 3.7154102325439453]
[23.10841026306153, 3.7175464630126953]
[23.079763984680177, 3.7162017822265625]
[23.07951202392578, 3.7163734436035156]
[23.04089231491089, 3.7191009521484375]
[23.031052112579346, 3.7169265747070312]
[23.021438312530513, 3.7155723571777344]
[23.001691055297847, 3.7177371978759766]
[23.010887813568118, 3.7178516387939453]
[23.000961494445804, 3.7156200408935547]
[22.990899467468267, 3.7179088592529297]
[22.980872154235833, 3.719806671142578]
[22.97090950012207, 3.7174510955810547]
[22.951358795166016, 3.7160682678222656]
[22.922188854217524, 3.719015121459961]
[22.89320840835571, 3.716917037963867]
[22.864195823669434, 3.716573715209961]
[22.82550630569459, 3.7194156646728516]
[22.806102085113523, 3.720102310180664]
[22.777154064178468, 3.7181568145751953]
[22.776645088195806, 3.7201309204101562]
[22.7570517539978, 3.722085952758789]
[22.7664463043213, 3.7198829650878906]
[22.766067981719964, 3.720245361328125]
[22.775316429138186, 3.722963333129883]
[22.803623771667482, 3.7210464477539062]
[22.803460693359376, 3.719921112060547]
[22.81269960403442, 3.7225818634033203]
[22.841074085235597, 3.723154067993164]
[22.850756454467778, 3.7210750579833984]
[22.88885679244995, 3.72344970703125]
[22.90782070159912, 3.7252426147460938]
[22.955819606781, 3.723316192626953]
[23.003599548339842, 3.7232112884521484]
[23.013137340545654, 3.725872039794922]
[23.05136613845825, 3.723306655883789]
[23.089771747589104, 3.7217140197753906]
[23.1089771270752, 3.7239837646484375]
[23.128114700317383, 3.7233638763427734]
[23.14768648147583, 3.7211132049560547]
[23.14769401550293, 3.723316192626953]
[23.14778604507446, 3.7247180938720703]
[23.129020023345944, 3.722400665283203]
[23.09086294174194, 3.7224292755126953]
[23.052523422241215, 3.7250232696533203]
[22.995634365081784, 3.7221527099609375]
[22.93873090744019, 3.7203216552734375]
[22.8717303276062, 3.7216949462890625]
[22.786141300201415, 3.7211132049560547]
[22.700566959381113, 3.7177562713623047]
[22.61449880599975, 3.7200546264648438]
